Title,Price,Rating,Address,Img_URL,Description,Rank_of_province,Link_ShoppingTour,,,
Friendly Shoe Shop,-1,4.5,"18 Tran Phu Street 15b Hoang Dieu Street, Hội An 51000 Việt Nam",https://dynamic-media-cdn.tripadvisor.com/media/photo-o/03/3d/45/70/friendly-shop.jpg?w=800&h=500&s=1,"Great service awesome people very professional.Made adjustments very fast.
Good communication and garauntee card.",Số 80 trên 620 Mua sắm ở Hội An,https://www.tripadvisor.com.vn/Attraction_Review-g298082-d2067067-Reviews-Friendly_Shoe_Shop-Hoi_An_Quang_Nam_Province.html,,,
Bibi Silk,-1,5.0,"67 Phan Chu Trinh, Hội An 560000 Việt Nam",https://dynamic-media-cdn.tripadvisor.com/media/photo-o/12/04/e4/e0/bibi-silk.jpg?w=800&h=500&s=1,"Super helpful and the suit came out amazing :)
I even got an extra shirt because I had never had a custom one and apparently my body needs it!",Số 26 trên 620 Mua sắm ở Hội An,https://www.tripadvisor.com.vn/Attraction_Review-g298082-d2409413-Reviews-Bibi_Silk-Hoi_An_Quang_Nam_Province.html,,,
Chợ Cán Cấu,-1,4.5,-1,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/09/ff/ab/3d/can-cau-market.jpg?w=800&h=500&s=1,"If you're looking for a peaceful escape in Hoian Vietnam, Cau Temple is the perfect place to visit! From the majestic entrance to the lush greenery and remarkable architecture, it's like stepping into a paradise. Plus, the peaceful gardens make it even more magical! Definitely worth a visit.",Số 14 trong 48 hoạt động giải trí tại Sapa,https://www.tripadvisor.com.vn/Attraction_Review-g311304-d1962969-Reviews-Can_Cau_Market-Sapa_Lao_Cai_Province.html,,,
Surprise Tailor Hoi An,-1,5.0,-1,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/13/5b/ea/25/photo1jpg.jpg?w=800&h=500&s=1,"Top service! Very friendly and perfect consultation with the design choices. I am very happy with the pieces I got, they fit perfectly and look amazing!",Số 11 trên 620 Mua sắm ở Hội An,https://www.tripadvisor.com.vn/Attraction_Review-g298082-d12519109-Reviews-Surprise_Tailor_Hoi_An-Hoi_An_Quang_Nam_Province.html,,,
Yaly Couture - Nguyễn Thái Học,-1,5.0,-1,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0d/dd/41/cb/photo0jpg.jpg?w=900&h=600&s=1,"Fantastic, seamless experience throughout from choosing fabrics > measurements > 1st fitting and adjustments > delivery to the hotel.

Choice of fabrics is vast and I chose a Wool / Cashmere suit, linen jacket, herringbone jacket and bamboo cotton shirts.

The staff are amazing and the on-site tailors made alterations whilst I was trying on other garments.

Yaly will deliver to your hotel and they actually beat me back to my hotel following the 1st fitting - even with a number of adjustments needed.

Emily was amazing and definitely recommend asking for her (although everyone seemed great).

This was my 1st experience of getting bespoke tailoring. Now that they have my measurements I’ll be ordering more once back in the UK.

If you’re looking for a good tailor, I would highly recommend Yaly. You won’t be disappointed.",Số 32 trên 620 Mua sắm ở Hội An,https://www.tripadvisor.com.vn/Attraction_Review-g298082-d10844730-Reviews-Yaly_Couture_Nguyen_Thai_Hoc_branch-Hoi_An_Quang_Nam_Province.html,,,
Phan's Custom Tailor,-1,5.0,"Villa 08, D9 St, Saigon Pearl, Thành phố Hồ Chí Minh 700000 Việt Nam",https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/f3/2f/27/inside.jpg?w=800&h=500&s=1,"Lần đầu tới đây may Suit và Tuxedo, được bạn nhân viên tư vấn rất nhiệt tình và dễ thương, sẵn sàng hỗ trợ khi mình cần. Đúng hẹn, bộ Suit và Tuxedo rất vừa vặn và đẹp, mặc ai cũng khen",Số 6 trên 522 Mua sắm ở Thành phố Hồ Chí Minh,https://www.tripadvisor.com.vn/Attraction_Review-g293925-d4795476-Reviews-Phan_s_Custom_Tailor-Ho_Chi_Minh_City.html,,,
Aeon Mall Long Biên,-1,4.0,"27 Cổ Linh Long Biên, Hà Nội 100000 Việt Nam",https://dynamic-media-cdn.tripadvisor.com/media/photo-o/10/5d/06/95/20170812-114512-largejpg.jpg?w=800&h=500&s=1,"Nvien CGV Aeon Mall Long Biên thái độ với khách hàng. Mình vẫn thường trải nghiệm CGV ở mọi nơi Rất ok. Nhưng thật sự hnay rất bực và ko hài lòng 1 chút nào về thái độ của 2 bạn nhân viên nữ CGV Aeon Mall LB lúc 10h15 tối nay.
Mình chưa hiểu CGV bên Aeon Mall Long Biên đang training nhân viên như thế nào mà đi nói như cãi, to tiếng tay đôi với khách hàng như vậy. CGV nên xem xét lại thái độ và cách hành xử nhân viên của mình!",Số 49 trong 306 hoạt động giải trí tại Hà Nội,https://www.tripadvisor.com.vn/Attraction_Review-g293924-d9451908-Reviews-Aeon_Mall_Long_Bien-Hanoi.html,,,
Diamond Plaza,-1,3.5,-1,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0f/7e/85/57/en-soiree.jpg?w=800&h=500&s=1,"Diamond Plaza nay hồi sinh rồi xịn quá. Điểm nhấn là trên tầng 5 làm lại không gian ngoài trời rất đẹp. Vừa rộng tha hồ chụp hình thoải mái lại có nhiều chỗ ngồi hóng mát nghỉ chân nữa. Bên trong bây giờ cũng có các gian hàng mua sắm, ăn uống mới. Ko to ko nhiều như các trung tâm thương mại khác nhưng sẽ dễ lựa chọn nè.",Số 60 trong 296 hoạt động giải trí tại Thành phố Hồ Chí Minh,https://www.tripadvisor.com.vn/Attraction_Review-g293925-d550709-Reviews-Diamond_Plaza-Ho_Chi_Minh_City.html,,,
Blue Chic Tailor,-1,5.0,"03 Nguyễn Thái Học, Hội An 560000 Việt Nam",https://dynamic-media-cdn.tripadvisor.com/media/photo-o/28/b3/cc/b8/our-store.jpg?w=800&h=500&s=1,Amazing how fast they work and very happy with the results. People are nice and very precise. Would definitly recommend!,Số 6 trên 620 Mua sắm ở Hội An,https://www.tripadvisor.com.vn/Attraction_Review-g298082-d15000385-Reviews-Blue_Chic_Tailor-Hoi_An_Quang_Nam_Province.html,,,
Tabalo Outdoor,-1,5.0,"337 Trưng Nữ Vương Thanh Khê, Đà Nẵng 550000 Việt Nam",https://dynamic-media-cdn.tripadvisor.com/media/photo-o/24/ab/62/cb/ben-tronh-c-a-hang.jpg?w=800&h=500&s=1,"Mình mới mua áo lần đầu ở đây nhưng áo cực xinh, rất dày luôn, siêu ấm luôn ý. Mình mới lên núi nên mặc áo này ấm lắm luôn, cực kì thích. Nhân viên tư vấn cũng cực kì nhiệt tình luôn.""",Số 1 trên 138 Mua sắm ở Đà Nẵng,https://www.tripadvisor.com.vn/Attraction_Review-g298085-d12364144-Reviews-Tabalo_Outdoor-Da_Nang.html,,,
Phu Quoc Gallery of Contemporary Art (GoCA),-1,5.0,"Tổ 2, Ong Lang, Đảo Phú Quốc 920000 Việt Nam",https://dynamic-media-cdn.tripadvisor.com/media/photo-o/15/0c/4b/d0/19.jpg?w=800&h=500&s=1,"Nơi đây là một nơi tuyệt vời, nó mang đến cho tôi rất nhiều trải nghiệm thú vị, khung cảnh rất hài hòa",-1,https://www.tripadvisor.com.vn/Attraction_Review-g11236002-d12962881-Reviews-Phu_Quoc_Gallery_of_Contemporary_Art_GoCA-Ong_Lang_Phu_Quoc_Island_Kien_Giang_.html,,,
Dong Ba Market,-1,3.5,-1,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/12/25/e1/13/fruits-et-legumes-bien.jpg?w=800&h=500&s=1,"Chợ đa dạng hàng hoá. Tuy nhiên để thưởng thức ẩm thực thì nên cân nhắc. Bún bò Huế, bún mắm nêm, bún nghệ, bánh lọc, bánh khoái thì không được ngon như bên ngoài. Nem lụi thì được. Giá cả đắt hơn bên ngoài quán bình thường.",Số 31 trong 98 hoạt động giải trí tại Huế,https://www.tripadvisor.com.vn/Attraction_Review-g293926-d2519037-Reviews-Dong_Ba_Market-Hue_Thua_Thien_Hue_Province.html,,,
Maya Design Hoi An,-1,5.0,"102 Tran Phu Street Phường Minh An, Hội An 560000 Việt Nam",https://dynamic-media-cdn.tripadvisor.com/media/photo-o/16/f9/57/4b/maya-tailor-new-2019.jpg?w=800&h=500&s=1,"Đây là một trong nhưng tiệm may mình thích ở Hội An. Nhân viên nhiệt tình dễ thương. Giá cả hợp lý, chất lượng may ổn. Nói chung hài lòng",Số 41 trên 620 Mua sắm ở Hội An,https://www.tripadvisor.com.vn/Attraction_Review-g298082-d6403449-Reviews-Maya_Design_Hoi_An-Hoi_An_Quang_Nam_Province.html,,,
Chợ Đêm Đà Lạt,-1,4.0,"Nguyễn Thị Minh Khai, Đà Lạt 670000 Việt Nam",https://dynamic-media-cdn.tripadvisor.com/media/photo-o/15/11/cc/3e/dalat-at-night.jpg?w=800&h=500&s=1,"Đến Đà Lạt thì chắc chắn đây là một địa điểm không thể bỏ qua. Ở đây có view Hồng Kông bên hông Đà Lạt được rất nhiều bạn trẻ đến Check-in, cá nhân mình cũng thấy đẹp. Tuy nhiên không thích mua đồ ở đây lắm vì chào giá quá cao, nếu đi dạo chụp hình hoặc ăn vặt thì vẫn okla",Số 16 trong 59 hoạt động giải trí tại Đà Lạt,https://www.tripadvisor.com.vn/Attraction_Review-g293922-d11443926-Reviews-Da_Lat_Night_Market-Da_Lat_Lam_Dong_Province.html,,,
Hệ Thống Siêu Thị Big C,-1,3.5,"255-257 Hùng Vương, Thanh Khê, Đà Nẵng 550000 Việt Nam",https://dynamic-media-cdn.tripadvisor.com/media/photo-o/15/5c/c4/cd/big-c-da-n-ng-danawatch.jpg?w=800&h=500&s=1,quá siêu thị lúc 9ruoi đang giảm giá bánh mặn ngọt 50% thanh toán tính giá gốc mua nước 1 chai tính thành 2 thái đồ thì dở tệ,Số 24 trong 106 hoạt động giải trí tại Đà Nẵng,https://www.tripadvisor.com.vn/Attraction_Review-g298085-d11773583-Reviews-Big_C_Supercenter-Da_Nang.html,,,
Chợ Đêm An Thượng,-1,4.0,"4 An Thượng 4, Đà Nẵng 550000 Việt Nam",https://dynamic-media-cdn.tripadvisor.com/media/photo-o/13/1b/51/e0/caption.jpg?w=800&h=500&s=1,"Sôi động vui vẻ voiw nhiều hàn ăn uống ngon lành. Giá cả hơi cao nên trừ 1 sao, vào dạo và tham quan thì lung linh.",Số 31 trong 106 hoạt động giải trí tại Đà Nẵng,https://www.tripadvisor.com.vn/Attraction_Review-g298085-d14086698-Reviews-Danang_Night_Market-Da_Nang.html,,,
Chợ Đêm Phú Quốc,-1,3.5,-1,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/17/57/aa/fb/night-market.jpg?w=800&h=500&s=1,"Chợ đêm nằm ngay thị trấn Dương Đông nên dễ dàng để mọi người đến tham quan.
Tuy nhiên, chợ không hấp dẫn, không có gì đặc sắc cả. Các món hàng na ná nhau, không đặc trưng.",Số 15 trong 60 hoạt động giải trí tại Đảo Phú Quốc,https://www.tripadvisor.com.vn/Attraction_Review-g469418-d12812590-Reviews-Phu_Quoc_Night_Merket-Phu_Quoc_Island_Kien_Giang_Province.html,,,
Nha Trang Center,-1,3.5,-1,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/07/9d/f9/97/nha-trang-center.jpg?w=800&h=500&s=1,"Mình thường xuyên chọn nơi này để xem phim, dịch vụ và chất lượng rất tốt. Đi dạo ở khu mua sắm và ăn uống nè, cuối ngày lượn xuống chi nhánh Highlands ở dưới hóng gió biển cực chill",Số 21 trong 90 hoạt động giải trí tại Nha Trang,https://www.tripadvisor.com.vn/Attraction_Review-g293928-d7245662-Reviews-Nha_Trang_Center-Nha_Trang_Khanh_Hoa_Province.html,,,
I Love Fashion,-1,5.0,-1,-1,"Great team, beautiful shoes. My 3rd visit to I Love Fashion. Had the best morning choosing styles & colours. My first stop in Hoi An.",Số 20 trong 134 hoạt động giải trí tại Hội An,https://www.tripadvisor.com.vn/Attraction_Review-g298082-d24082846-Reviews-I_Love_Fashion-Hoi_An_Quang_Nam_Province.html,,,
Làng Chài Rạch Vèm,-1,4.0,"90 Tran Hung Dao street, Dương Đông, Đảo Phú Quốc 920000 Việt Nam",https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0e/05/5f/e9/on-sea.jpg?w=800&h=500&s=1,"Hải sản khu vực này rất ngon, giá cả cũng không đắt lắm. Mình đi buổi trưa, đến giữa buổi thì tìm lấy 1 nhà hàng ven biển và vào ăn thôi.",Số 5 trong 17 hoạt động giải trí tại Dương Đông,https://www.tripadvisor.com.vn/Attraction_Review-g1184679-d11948172-Reviews-Floating_Village_Rach_Vem-Duong_Dong_Phu_Quoc_Island_Kien_Giang_Province.html,,,
Vincom Plaza,-1,3.5,-1,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/11/d5/36/17/from-outside.jpg?w=800&h=500&s=1,Nơi đây khá đẹp và tiện nghi so với Siêu thị Go . Nó có các khu show room cho các nhà hàng áo quần thời trang hay các thiết bị cho trẻ em . Ngoài ra có khu vui chơi cho trẻ em rất thích . Tầng trên cùng với Rạp chiếu phim được đầu tư tốt . Đánh giá cao nơi này,Số 26 trong 106 hoạt động giải trí tại Đà Nẵng,https://www.tripadvisor.com.vn/Attraction_Review-g298085-d13358684-Reviews-Vincom_Plaza-Da_Nang.html,,,
Saigon Adventure,-1,5.0,-1,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/12/42/42/a3/our-tour-guide.jpg?w=1200&h=900&s=1,-1,Số 1 trên 522 Mua sắm ở Thành phố Hồ Chí Minh,https://www.tripadvisor.com.vn/Attraction_Review-g293925-d8599407-Reviews-Saigon_Adventure-Ho_Chi_Minh_City.html,,,
The Factory Contemporary Arts Centre,-1,4.5,"165 Nguyen Van Huong, Thành phố Hồ Chí Minh 70000 Việt Nam",https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1b/52/0c/1d/leaf-picking-in-the-ancient.jpg?w=800&h=500&s=1,"Biết đến The Factory qua thông báo về sự kiện trên Facebook, mình đã quyết định trải nghiệm thử. Thật sự là một trải nghiệm hoàn toàn mới với bản thân mình, không gian của The Factory rất rộng, có cả phòng thư viện để đọc sách hoặc nghỉ ngơi. Triển lãm ở đây được bố trí rất đẹp mắt và ý nghĩa.",Số 48 trong 296 hoạt động giải trí tại Thành phố Hồ Chí Minh,https://www.tripadvisor.com.vn/Attraction_Review-g293925-d10088468-Reviews-The_Factory_Contemporary_Arts_Centre-Ho_Chi_Minh_City.html,,,
Cai Be Floating Market,-1,3.5,-1,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/13/77/f7/ee/drijvende-markt.jpg?w=900&h=600&s=1,"lần đầu tiên tôi được trải nghiệm bằng thuyền đi trên sông, cảm giác khác thích thú. Chợ ở đây thật khác so với chợ truyền thống, chợ nổi Cái Bè đông đúc, bà con trên thuyền buôn bán đủ thứ, rau củ quả, thịt cá,...và cả thức ăn sáng. Bà con nơi đây thật nồng hậu, rất đáng yêu.",Số 2 trong 7 hoạt động giải trí tại Cái Bè,https://www.tripadvisor.com.vn/Attraction_Review-g3648985-d1865775-Reviews-Cai_Be_Floating_Market-Cai_Be_Tien_Giang_Province_Mekong_Delta.html,,,
MasterTan,-1,5.0,-1,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1b/00/71/d3/hanoi-herbal-gifts-souvenirs.jpg?w=800&h=500&s=1,"好茶， good smell，bánh ngon, friendly staffs. Ăn bánh uống trà thoải mái, nhân viên nhiệt tình hướng dẫn, mình lựa chọn được nhiều món thú vị làm quà tặng người thân",Số 2 trên 525 Mua sắm ở Hà Nội,https://www.tripadvisor.com.vn/Attraction_Review-g293924-d17757712-Reviews-MasterTan-Hanoi.html,,,
Buffalo Leather Shop,-1,5.0,-1,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0d/8f/51/96/buffalo-shop-con-trau.jpg?w=800&h=500&s=1,"Mẫu mã rất đẹp, chất lượng, phong cách thời trang. Phục vụ tận tâm, rất quá ư là dễ thương. Tôi rất hài lòng.",Số 85 trên 620 Mua sắm ở Hội An,https://www.tripadvisor.com.vn/Attraction_Review-g298082-d8854961-Reviews-Buffalo_Leather_Shop-Hoi_An_Quang_Nam_Province.html,,,
Tiệm vải Hoa Nắng Sunny Cloth Shop,-1,5.0,-1,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0a/c0/a8/53/sommy-baby.jpg?w=800&h=500&s=1,"Fantastic tailors providing the best customer service. Not pushy, with expert guidance and all ready in less than 24 hours. I ordered two suits for a good price - very highly recommended!",Số 22 trên 620 Mua sắm ở Hội An,https://www.tripadvisor.com.vn/Attraction_Review-g298082-d4582493-Reviews-Sunny_Tailor_Hoa_Nang_clothes_shop-Hoi_An_Quang_Nam_Province.html,,,
Green Palm Gallery - 49 Mac Thi Buoi - HCM,-1,5.0,"49 Mac Thi Buoi, District 1,, Thành phố Hồ Chí Minh 70000 Việt Nam",https://dynamic-media-cdn.tripadvisor.com/media/photo-o/28/5a/df/95/green-palm-gallery-49.jpg?w=800&h=500&s=1,"I like it, i will come back again. It is convinece and cheap with me so I think it good for other family",Số 46 trong 295 hoạt động giải trí tại Thành phố Hồ Chí Minh,https://www.tripadvisor.com.vn/Attraction_Review-g293925-d25340691-Reviews-Green_Palm_Gallery_49_Mac_Thi_Buoi_HCM-Ho_Chi_Minh_City.html,,,
Nhà May Hoàng Kim,-1,5.0,"57 Nguyễn Thái học, Hội An 849051 Việt Nam",https://dynamic-media-cdn.tripadvisor.com/media/photo-o/04/1e/f2/21/getlstd-property-photo.jpg?w=800&h=500&s=1,"Đây là cửa hàng mà tôi rất thích, nhân viên nhiệt tình, nhiều mặt hàng phù hợp với tôi, đa chủng loại, giá cả phải chăng. Đặc biệt các mặt hàng chất lượng vải rất tốt, đa phong cách, phù hợp với truyền thống người Việt.",Số 34 trên 620 Mua sắm ở Hội An,https://www.tripadvisor.com.vn/Attraction_Review-g298082-d4452583-Reviews-Hoang_Kim_Tailor-Hoi_An_Quang_Nam_Province.html,,,
Son Tra Night Market,-1,4.0,"99 Cao Bá Quát An Hải Trung, Sơn Trà, Đà Nẵng 550000 Việt Nam",https://dynamic-media-cdn.tripadvisor.com/media/photo-o/16/bb/0d/22/caption.jpg?w=800&h=500&s=1,"Quá đông và sô bồ, bẩn nữa chứ. Khách du lịch ăn uống xong thì vất đầy rác ra xung quanh môi trường. Đồ bán còn đắt, không biết trả giá là hớ ngay.",Số 28 trong 106 hoạt động giải trí tại Đà Nẵng,https://www.tripadvisor.com.vn/Attraction_Review-g298085-d15852704-Reviews-Son_Tra_Night_Market-Da_Nang.html,,,
Vietnam Silver House,-1,5.0,"68 Nghĩa Thục Phố Vàng Bạc Quận 5, Thành phố Hồ Chí Minh 700000 Việt Nam",https://dynamic-media-cdn.tripadvisor.com/media/photo-o/12/d5/29/8f/showroom.jpg?w=800&h=500&s=1,"Mình đi 4 người và ai cũng có khoảng thời gian vui vẻ cả. Các anh chị nhiệt tình, đáng yêu. Mình tuy trước giờ k thích làm đồ thủ công mỹ nghệ lắm nhưng mà làm cũng rất thích. Bạn bè, gia đình ai cũng có thể tham gia được hết nè",Số 42 trong 296 hoạt động giải trí tại Thành phố Hồ Chí Minh,https://www.tripadvisor.com.vn/Attraction_Review-g293925-d13957334-Reviews-Vietnam_Silver_House-Ho_Chi_Minh_City.html,,,
